,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
223,0.35,0.321,10,-8.782,1,0.03,0.748,0.0,0.0964,0.516,76.464,141080,4,37.69886,5,1,1960
224,0.271,0.175,9,-14.515,1,0.0348,0.905,0.0,0.251,0.19,110.915,162960,1,53.74192,8,1,1960
225,0.67,0.388,2,-12.367,1,0.0351,0.37,0.0,0.0688,0.795,111.83,147880,4,28.68898,7,1,1960
226,0.482,0.169,4,-12.862,1,0.093,0.694,1.3e-06,0.22,0.163,67.397,216933,4,25.2848,13,1,1960
227,0.553,0.487,2,-7.195,0,0.0268,0.143,0.0,0.114,0.911,78.579,129823,4,24.15603,7,1,1960
228,0.596,0.301,0,-10.662,0,0.0737,0.854,2.43e-06,0.107,0.61,84.094,123333,3,30.474,6,0,1960
229,0.417,0.41,10,-12.107,1,0.0369,0.305,0.000423,0.11,0.954,172.378,117493,4,36.11071,6,1,1960
230,0.424,0.44,9,-11.835,0,0.166,0.725,0.0213,0.251,0.321,114.958,567973,4,82.58611,21,0,1960
231,0.618,0.631,7,-6.012,1,0.0378,0.442,0.0,0.188,0.937,114.842,129133,4,50.96702,7,0,1960
232,0.231,0.266,1,-17.204,0,0.0445,0.983,0.901,0.0953,0.0856,76.859,472760,4,47.79129,22,0,1960
233,0.625,0.799,10,-7.745,1,0.0775,0.678,0.0,0.372,0.831,100.808,185107,4,35.14267,10,0,1960
234,0.41,0.278,5,-14.448,1,0.0486,0.964,0.0295,0.151,0.336,130.698,306067,4,49.00655,12,0,1960
235,0.519,0.687,0,-13.092,1,0.432,0.657,0.0,0.399,0.836,144.294,164867,4,17.82669,9,1,1960
236,0.539,0.682,6,-7.307,1,0.0387,0.579,0.0,0.044,0.803,122.173,136960,4,51.09582,7,1,1960
237,0.322,0.228,10,-17.439,1,0.0454,0.951,1.45e-05,0.178,0.301,178.23,114335,3,28.59518,4,0,1960
238,0.515,0.839,8,-9.091,1,0.107,0.18,0.364,0.111,0.686,140.974,745520,4,21.541,33,0,1960
239,0.243,0.124,2,-16.917,1,0.0475,0.974,2.02e-05,0.617,0.0434,80.645,137267,3,23.82727,5,0,1960
240,0.525,0.377,7,-19.026,0,0.0405,0.78,0.0,0.229,0.964,86.672,187120,4,42.30913,8,0,1960
241,0.349,0.239,0,-11.413,1,0.0306,0.891,0.00066,0.12,0.308,113.807,252400,4,45.06295,12,0,1960
242,0.67,0.264,5,-16.47,1,0.111,0.689,0.0437,0.077,0.19,136.836,62880,4,38.59013,4,0,1960
243,0.515,0.075,3,-16.944,1,0.036,0.964,0.138,0.121,0.148,144.4,138910,3,47.29915,6,0,1960
244,0.494,0.799,0,-7.327,1,0.0628,0.707,4.64e-06,0.314,0.839,168.618,176853,4,34.25766,10,1,1960
245,0.538,0.327,0,-12.789,0,0.0272,0.633,1.31e-05,0.108,0.766,131.283,156293,4,41.06593,8,0,1960
246,0.644,0.284,5,-13.278,1,0.0405,0.885,0.0314,0.0858,0.854,98.672,167080,4,21.35993,11,0,1960
247,0.412,0.29,1,-16.034,1,0.0342,0.679,0.0024,0.245,0.399,147.864,153160,4,34.0556,8,1,1960
248,0.472,0.121,9,-18.645,1,0.0909,0.971,2.52e-06,0.44,0.248,136.592,147573,3,60.91067,6,0,1960
249,0.352,0.724,0,-8.507,1,0.0402,0.124,0.0,0.22,0.931,204.181,130133,3,34.92887,8,1,1960
250,0.18,0.178,10,-22.963,0,0.0307,0.00015,4.93e-05,0.192,0.0912,80.679,41160,3,7.96856,3,0,1960
251,0.685,0.758,7,-5.16,1,0.0498,0.688,2.18e-05,0.207,0.955,128.652,144267,4,22.0951,9,1,1960
252,0.703,0.649,8,-7.727,0,0.0312,0.397,0.0,0.209,0.862,122.719,159693,4,77.85021,7,1,1960
253,0.535,0.546,10,-8.906,1,0.035,0.409,0.0,0.133,0.442,69.672,173360,3,49.75325,8,1,1960
254,0.429,0.602,8,-9.957,1,0.0335,0.719,9.76e-05,0.324,0.632,157.103,156080,4,26.26616,8,1,1960
255,0.73,0.715,6,-17.952,1,0.0374,0.0277,0.899,0.0401,0.547,99.737,140400,4,30.15525,5,1,1960
256,0.452,0.694,3,-8.552,0,0.0399,0.246,0.0,0.267,0.874,89.262,154573,4,19.85636,8,1,1960
257,0.485,0.139,8,-10.913,1,0.0331,0.874,0.000159,0.0727,0.384,101.715,161187,3,41.54872,10,1,1960
258,0.222,0.0699,4,-27.794,1,0.038,0.992,0.283,0.121,0.256,131.163,133627,4,12.55142,8,0,1960
259,0.653,0.723,2,-8.602,0,0.0466,0.364,0.413,0.0966,0.934,95.601,160587,4,94.90988,5,0,1960
260,0.52,0.495,5,-13.009,1,0.042,0.283,0.694,0.0893,0.422,125.211,130533,4,60.52061,5,1,1960
261,0.828,0.349,2,-15.077,1,0.0957,0.964,0.888,0.127,0.281,95.33,52693,4,19.77372,3,0,1960
262,0.18,0.196,10,-20.103,1,0.0361,0.981,0.217,0.153,0.0621,65.829,311267,4,37.59476,15,0,1960
263,0.65,0.413,2,-9.989,1,0.0358,0.628,0.000163,0.52,0.638,106.098,139547,4,41.20416,7,1,1960
264,0.598,0.587,10,-7.312,0,0.106,0.258,0.0,0.184,0.663,137.467,133813,4,56.41621,7,1,1960
265,0.695,0.714,0,-6.426,1,0.119,0.107,0.0,0.103,0.933,80.064,147973,4,52.14529,7,1,1960
266,0.642,0.425,9,-7.614,1,0.0341,0.672,0.0,0.0662,0.794,104.946,202947,4,17.44743,10,0,1960
267,0.45,0.284,2,-13.094,0,0.0339,0.753,4.85e-06,0.154,0.392,104.532,137160,4,29.71758,8,0,1960
268,0.593,0.867,7,-8.257,1,0.0415,0.45,0.965,0.447,0.666,98.475,122133,4,42.97326,6,1,1960
269,0.694,0.266,8,-13.019,1,0.0672,0.751,2.91e-05,0.142,0.961,137.465,225920,3,38.29807,14,0,1960
270,0.668,0.702,10,-5.75,1,0.033,0.336,0.0,0.0521,0.754,105.227,183693,4,28.93794,8,1,1960
271,0.594,0.619,6,-9.147,1,0.0437,0.319,0.00765,0.119,0.323,118.954,249667,4,27.77371,6,0,1960
272,0.391,0.23,6,-10.371,0,0.0445,0.891,0.0,0.141,0.224,131.667,238613,3,59.21489,8,1,1960
273,0.517,0.667,1,-12.415,0,0.0367,0.147,3.16e-05,0.184,0.846,75.369,141667,4,53.70107,5,1,1960
274,0.583,0.663,0,-7.536,1,0.0296,0.493,0.0,0.303,0.94,97.005,146227,4,44.89442,9,1,1960
275,0.544,0.341,0,-10.34,1,0.0293,0.877,0.0493,0.183,0.566,123.598,174187,3,35.6155,9,0,1960
276,0.404,0.245,9,-14.003,0,0.0294,0.834,1.3e-06,0.22,0.731,89.256,180307,3,26.5637,7,0,1960
277,0.786,0.373,10,-14.547,1,0.0743,0.615,0.0,0.305,0.865,120.807,133800,4,43.27418,8,1,1960
278,0.502,0.628,2,-10.247,1,0.0321,0.657,0.0,0.0982,0.886,143.05,113333,4,80.86097,4,0,1960
279,0.473,0.565,10,-7.856,1,0.031,0.8,0.532,0.103,0.882,71.917,149320,4,72.11786,7,1,1960
280,0.392,0.485,0,-12.101,1,0.0448,0.303,2.54e-05,0.0189,0.456,166.231,234093,4,47.33456,10,1,1960
281,0.65,0.361,5,-13.277,1,0.0306,0.63,0.0799,0.0536,0.948,99.236,138560,3,47.6848,7,1,1960
282,0.436,0.0707,4,-14.452,1,0.0344,0.934,0.00125,0.0773,0.216,74.043,190027,4,36.34291,10,1,1960
283,0.605,0.544,2,-11.37,1,0.0682,0.823,0.00579,0.338,0.797,115.779,163627,4,59.67874,7,1,1960
284,0.579,0.362,9,-12.442,1,0.0284,0.71,0.00053,0.126,0.401,100.561,156533,4,42.44745,7,1,1960
285,0.772,0.4,10,-12.464,1,0.0348,0.671,0.0142,0.0821,0.673,134.239,142867,4,17.91839,8,1,1960
286,0.539,0.233,4,-12.007,0,0.0566,0.888,0.0,0.0921,0.436,170.355,175173,4,22.83811,10,0,1960
287,0.545,0.59,9,-7.257,0,0.0813,0.599,0.0,0.0916,0.583,100.835,205227,3,39.01483,7,0,1960
288,0.452,0.644,10,-9.061,1,0.049,0.376,0.0,0.196,0.854,144.995,125160,4,24.49597,8,1,1960
289,0.345,0.403,8,-9.368,1,0.0349,0.759,4.61e-05,0.27,0.362,107.052,181907,4,51.33025,8,0,1960
290,0.507,0.431,11,-14.884,1,0.136,0.798,0.0,0.118,0.824,129.327,213240,3,64.85507,8,1,1960
291,0.306,0.315,10,-10.386,1,0.0272,0.81,0.819,0.127,0.412,91.936,96773,4,21.6505,4,0,1960
292,0.478,0.122,9,-22.735,0,0.056,0.831,0.714,0.298,0.493,122.146,399933,4,28.03441,19,0,1960
293,0.7,0.372,8,-15.738,0,0.0342,0.261,0.0,0.0541,0.962,118.196,164427,4,15.27385,8,1,1960
294,0.305,0.163,8,-17.136,1,0.0666,0.963,0.000813,0.144,0.172,80.08,380360,4,73.20331,17,0,1960
295,0.724,0.556,7,-10.32,1,0.0547,0.0479,0.00085,0.232,0.906,151.649,174893,4,52.79599,10,0,1960
296,0.633,0.262,5,-17.606,1,0.0411,0.46,0.0133,0.0744,0.763,151.211,162200,4,51.50364,8,0,1960
297,0.334,0.236,1,-12.978,1,0.0614,0.881,1.74e-06,0.207,0.598,206.683,170773,4,37.79777,11,0,1960
298,0.483,0.251,10,-13.721,1,0.0354,0.845,0.0,0.195,0.597,114.763,148427,1,40.85497,8,0,1960
299,0.634,0.265,5,-16.483,0,0.0639,0.727,3.78e-05,0.0766,0.613,87.788,154333,4,77.86653,4,0,1960
300,0.447,0.627,7,-5.196,1,0.0283,0.512,0.000251,0.072,0.874,77.795,195413,3,36.18872,8,0,1960
301,0.617,0.197,9,-12.145,1,0.0267,0.777,0.0,0.133,0.384,91.209,165267,4,34.7575,9,1,1960
302,0.589,0.411,7,-11.1,0,0.0277,0.779,0.0,0.28,0.499,96.242,132800,3,68.79302,5,1,1960
303,0.518,0.412,7,-11.028,1,0.0288,0.585,0.0,0.0989,0.563,129.004,182373,4,26.97393,10,0,1960
304,0.761,0.766,7,-5.577,1,0.0944,0.515,0.171,0.0594,0.976,125.197,137504,4,33.47529,8,1,1960
305,0.605,0.482,9,-9.354,1,0.03,0.338,6.42e-05,0.197,0.894,124.327,144147,4,42.06926,5,1,1960
306,0.538,0.366,5,-10.286,1,0.0344,0.604,0.0,0.268,0.75,150.312,152627,4,26.08969,8,0,1960
307,0.685,0.69,4,-8.911,1,0.0503,0.323,2.66e-06,0.16,0.792,84.386,139373,4,72.35423,5,0,1960
308,0.27,0.326,0,-8.205,1,0.0339,0.935,2.09e-05,0.145,0.189,81.667,219986,4,23.6328,10,1,1960
309,0.754,0.645,9,-9.03,0,0.134,0.705,0.00508,0.196,0.965,103.081,248720,4,41.26857,12,0,1960
310,0.555,0.659,9,-5.41,1,0.0461,0.129,0.0,0.0854,0.927,138.878,87213,4,26.6602,5,0,1960
311,0.594,0.619,6,-9.147,1,0.0437,0.319,0.00765,0.119,0.323,118.954,249667,4,27.77371,6,0,1960
312,0.613,0.0808,0,-24.536,0,0.895,0.792,1.29e-06,0.268,0.588,173.547,58148,3,18.61891,3,0,1960
313,0.154,0.185,5,-14.063,1,0.0315,0.911,0.000267,0.112,0.15,83.969,166107,4,42.51415,10,1,1960
314,0.59,0.659,5,-9.669,1,0.0697,0.104,6.56e-06,0.356,0.965,80.201,141067,4,85.75775,4,1,1960
315,0.716,0.412,3,-12.064,1,0.0354,0.869,0.0,0.0624,0.51,124.251,163920,4,34.27131,8,1,1960
316,0.254,0.0513,1,-25.394,1,0.0378,0.764,0.343,0.164,0.193,118.518,158333,4,37.48075,8,0,1960
317,0.702,0.447,7,-10.122,1,0.0308,0.366,0.0,0.153,0.944,93.02,150373,4,48.53952,8,1,1960
318,0.692,0.583,0,-10.427,0,0.0464,0.68,0.0,0.0571,0.965,135.211,147027,4,33.32643,10,1,1960
319,0.658,0.738,7,-6.717,1,0.0315,0.747,0.00605,0.0624,0.963,123.261,274019,4,61.21271,7,0,1960
320,0.443,0.92,2,-3.794,0,0.057,0.864,0.573,0.23,0.736,132.578,44933,4,0.0,2,0,1960
321,0.473,0.0886,3,-19.619,1,0.0287,0.907,1.28e-05,0.101,0.239,95.634,224480,3,36.40164,8,0,1960
322,0.247,0.283,9,-10.62,1,0.0299,0.785,1.27e-06,0.0634,0.486,185.624,151293,3,36.02943,8,1,1960
323,0.327,0.367,8,-6.763,1,0.0264,0.327,0.0,0.129,0.347,141.603,221147,3,31.05803,13,1,1960
324,0.718,0.387,10,-10.208,1,0.0294,0.358,0.0,0.216,0.718,113.001,137800,4,29.665,7,1,1960
325,0.657,0.397,2,-15.622,1,0.0501,0.0473,6.78e-05,0.0887,0.73,125.347,181333,4,22.79037,11,1,1960
326,0.544,0.873,3,-4.791,1,0.0396,0.0714,0.0,0.19,0.881,98.354,170840,4,40.2992,8,1,1960
327,0.437,0.104,3,-22.533,1,0.0307,0.893,0.00124,0.11,0.544,101.718,196467,4,29.75137,8,0,1960
328,0.607,0.694,5,-6.712,1,0.0366,0.409,4.39e-06,0.131,0.861,136.458,155427,4,32.74984,10,1,1960
329,0.611,0.686,0,-10.647,0,0.0508,0.126,0.00129,0.38,0.701,147.076,177973,4,97.57327,7,1,1960
330,0.566,0.231,2,-12.371,1,0.0314,0.757,0.000753,0.219,0.429,81.064,152800,3,50.85811,8,1,1960
331,0.734,0.458,10,-9.193,1,0.0585,0.844,0.00015,0.354,0.9,140.2,175240,4,32.86039,11,0,1960
332,0.78,0.77,0,-8.42,0,0.0695,0.159,0.715,0.0318,0.963,95.214,130973,4,18.88372,8,1,1960
333,0.575,0.606,9,-7.91,1,0.0343,0.119,0.0,0.0576,0.908,136.377,134840,3,25.89173,6,1,1960
334,0.79,0.41,0,-13.241,1,0.0343,0.263,0.00314,0.174,0.815,112.345,159000,4,37.0471,10,1,1960
335,0.297,0.323,0,-13.847,1,0.0395,0.925,0.9,0.313,0.278,141.199,189893,3,31.46519,11,0,1960
336,0.301,0.634,5,-10.432,1,0.0397,0.33,0.552,0.167,0.403,106.06,155600,4,50.37056,8,1,1960
337,0.864,0.389,9,-8.95,0,0.0976,0.608,0.0,0.179,0.839,120.217,169600,4,37.73607,7,0,1960
338,0.388,0.309,2,-9.296,1,0.0323,0.881,0.0,0.22,0.375,99.246,121347,5,31.65215,8,0,1960
339,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,172480,4,48.64114,11,1,1960
340,0.81,0.741,0,-4.918,1,0.0415,0.339,5.51e-06,0.124,0.922,113.044,251373,4,42.75252,13,1,1960
341,0.724,0.0749,11,-21.9,1,0.888,0.895,0.0,0.147,0.28,99.662,82067,5,28.38669,3,0,1960
342,0.633,0.717,7,-6.367,1,0.0306,0.458,0.0,0.059,0.937,115.205,122920,4,25.81324,7,1,1960
343,0.551,0.801,7,-8.372,1,0.0661,0.176,0.0,0.046,0.934,149.547,167509,4,49.57635,8,1,1960
344,0.369,0.566,0,-8.904,0,0.0406,0.168,0.000947,0.0909,0.651,99.718,390907,4,45.43423,15,0,1960
345,0.459,0.542,9,-12.827,1,0.0504,0.435,0.0,0.0412,0.458,133.055,158827,4,37.11365,10,0,1960
346,0.367,0.232,2,-14.464,1,0.0256,0.492,0.929,0.103,0.116,92.89,205000,4,44.02852,8,0,1960
347,0.339,0.595,9,-10.752,1,0.0601,0.871,0.00688,0.378,0.345,164.929,109600,4,58.67923,5,0,1960
348,0.406,0.587,7,-7.174,1,0.0368,0.597,0.0,0.19,0.58,127.155,133413,4,14.68803,7,0,1960
349,0.469,0.523,5,-12.979,1,0.0828,0.228,0.0,0.3,0.781,138.861,165733,4,37.60884,8,1,1960
350,0.365,0.179,4,-22.325,0,0.0323,0.731,0.457,0.118,0.305,107.928,130560,3,42.10968,5,0,1960
351,0.376,0.41,5,-5.655,1,0.0285,0.367,1.7e-05,0.721,0.582,130.334,143307,5,32.96785,9,0,1960
352,0.212,0.553,9,-11.411,0,0.037,0.902,0.973,0.265,0.292,81.042,53418,4,16.04562,3,0,1960
353,0.175,0.0319,9,-29.846,1,0.0479,0.98,0.906,0.0843,0.0378,123.15,152831,4,27.09315,7,0,1960
354,0.559,0.867,9,-3.297,1,0.0427,0.258,0.0,0.232,0.961,82.33,118653,4,53.10291,6,1,1960
355,0.221,0.304,0,-12.618,1,0.0305,0.002,0.00019,0.113,0.146,76.28,175240,4,42.69111,9,1,1960
356,0.314,0.371,0,-11.63,1,0.0354,0.766,6.09e-06,0.106,0.467,84.492,167333,4,41.34088,10,1,1960
357,0.602,0.448,10,-7.922,1,0.0291,0.367,0.0,0.0938,0.701,104.843,183640,4,31.7237,10,1,1960
358,0.598,0.531,4,-15.073,1,0.0824,0.674,0.796,0.094,0.314,113.179,190960,4,50.06364,8,0,1960
359,0.462,0.592,2,-6.711,1,0.123,0.937,1.62e-06,0.0977,0.764,173.575,164973,4,35.195,8,1,1960
360,0.546,0.494,4,-10.39,1,0.034,0.787,0.000111,0.453,0.44,75.655,140467,4,45.11241,4,1,1960
361,0.625,0.686,9,-7.84,1,0.0308,0.279,0.0,0.0883,0.848,100.394,174560,4,31.95392,9,1,1960
362,0.276,0.438,10,-11.859,1,0.0382,0.848,0.861,0.0572,0.692,174.267,276507,4,48.08021,12,0,1960
363,0.312,0.448,7,-11.889,0,0.0566,0.606,0.00103,0.33,0.663,166.848,140387,3,25.11765,7,0,1960
364,0.436,0.147,5,-18.736,1,0.0393,0.975,0.883,0.288,0.101,118.796,572400,4,36.03917,28,0,1960
365,0.606,0.712,9,-7.298,0,0.0413,0.744,2.6e-06,0.903,0.923,143.523,142373,4,60.88335,6,1,1960
366,0.165,0.232,6,-15.668,0,0.0362,0.647,4.69e-05,0.121,0.148,73.899,168333,5,54.76606,7,1,1960
367,0.651,0.639,11,-14.515,0,0.0479,0.119,0.000468,0.123,0.878,114.933,136069,4,36.3641,8,1,1960
368,0.57,0.305,1,-15.677,0,0.0468,0.868,0.877,0.271,0.285,120.132,340200,4,32.71168,15,0,1960
369,0.588,0.287,9,-10.729,1,0.0369,0.887,0.0,0.13,0.39,89.396,149027,3,36.62784,7,1,1960
370,0.371,0.136,5,-18.143,1,0.0307,0.887,0.000426,0.106,0.146,108.209,283133,3,39.08102,12,0,1960
371,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,172480,4,48.64114,11,1,1960
372,0.412,0.226,1,-12.784,0,0.0264,0.125,4.85e-06,0.149,0.396,75.866,237107,4,84.7921,10,1,1960
373,0.709,0.841,2,-6.143,1,0.0519,0.19,0.000195,0.0686,0.961,117.538,130987,4,22.95233,10,1,1960
374,0.407,0.679,4,-9.465,0,0.0359,0.238,0.929,0.814,0.855,149.195,128973,4,62.34083,7,1,1960
375,0.448,0.17,10,-18.204,1,0.0298,0.679,0.0,0.092,0.328,109.679,117533,4,25.65081,5,0,1960
376,0.532,0.327,4,-11.477,0,0.0312,0.874,4.37e-06,0.265,0.616,135.499,124067,4,24.02778,7,0,1960
377,0.645,0.81,2,-8.009,1,0.0563,0.651,3.3e-06,0.286,0.875,127.842,148173,4,64.34726,6,1,1960
378,0.55,0.593,6,-9.346,0,0.0359,0.622,0.000127,0.223,0.968,83.325,105160,4,40.60327,5,0,1960
379,0.581,0.189,4,-15.26,0,0.0345,0.976,0.665,0.107,0.212,80.602,137400,4,56.01206,5,0,1960
380,0.458,0.145,7,-15.968,1,0.0563,0.993,0.00012,0.137,0.444,65.223,92893,4,41.30724,5,0,1960
381,0.604,0.709,8,-6.377,1,0.158,0.0987,0.0,0.0551,0.907,167.832,137360,4,38.78992,9,1,1960
382,0.485,0.366,7,-10.081,1,0.0257,0.733,0.0,0.376,0.668,95.533,133067,3,22.55567,9,1,1960
383,0.528,0.121,9,-21.213,1,0.0345,0.91,0.00451,0.125,0.38,87.834,139733,4,66.44639,6,1,1960
384,0.157,0.183,9,-14.968,0,0.0318,0.16,0.00518,0.156,0.0358,83.677,201533,4,29.34494,9,0,1960
385,0.436,0.388,3,-9.445,1,0.0278,0.769,0.0,0.211,0.665,97.715,144660,4,32.76186,9,1,1960
386,0.586,0.739,0,-8.165,1,0.161,0.576,0.0,0.219,0.881,95.538,231788,4,19.08225,12,0,1960
387,0.485,0.797,9,-6.493,0,0.0443,0.81,0.0,0.0787,0.896,95.463,132267,4,37.30842,9,0,1960
388,0.248,0.417,6,-10.667,1,0.0352,0.608,0.000243,0.0999,0.244,172.139,168800,3,33.10336,7,1,1960
389,0.246,0.202,7,-14.665,0,0.0338,0.834,0.484,0.251,0.0928,88.809,193520,4,40.79326,13,0,1960
390,0.415,0.533,0,-12.496,1,0.0369,0.841,8.13e-06,0.184,0.902,175.216,135773,4,29.00372,9,1,1960
391,0.501,0.741,2,-8.5,0,0.0423,0.836,0.00162,0.407,0.801,140.155,139733,4,38.99974,8,1,1960
392,0.402,0.627,8,-13.545,1,0.0427,0.691,0.00672,0.187,0.861,103.457,153147,4,34.79664,9,1,1960
393,0.241,0.164,4,-19.384,0,0.0388,0.978,0.515,0.337,0.121,34.333,189333,4,133.49089,4,0,1960
394,0.567,0.556,1,-11.985,1,0.0466,0.124,0.0,0.397,0.761,145.111,177093,4,34.86991,9,1,1960
395,0.203,0.299,10,-13.979,1,0.0313,0.912,0.000128,0.186,0.423,75.574,175227,4,29.82688,8,1,1960
396,0.342,0.223,5,-13.013,1,0.0317,0.267,0.0,0.0816,0.372,178.63,344800,3,32.64489,21,0,1960
397,0.11,0.158,7,-28.333,1,0.0401,0.923,0.906,0.103,0.357,155.172,58467,5,13.24454,3,0,1960
398,0.478,0.783,10,-8.904,1,0.0358,0.5,0.938,0.5,0.89,134.463,276933,4,22.38925,13,0,1960
399,0.417,0.361,7,-9.994,1,0.0626,0.376,0.0,0.114,0.47,201.364,168493,4,36.32903,9,1,1960
400,0.243,0.114,5,-19.682,1,0.0746,0.986,2.81e-06,0.687,0.108,80.659,260293,3,42.7402,9,0,1960
401,0.407,0.549,4,-9.975,0,0.0352,0.689,0.961,0.54,0.525,115.305,176493,4,25.37043,9,1,1960
402,0.405,0.29,8,-11.237,1,0.0334,0.859,0.0,0.229,0.538,181.817,167333,3,41.31813,10,1,1960
403,0.602,0.219,8,-17.223,1,0.159,0.687,0.0609,0.0817,0.451,108.332,170749,4,42.45077,8,0,1960
404,0.544,0.725,1,-7.054,0,0.0759,0.0605,0.0,0.112,0.746,141.831,141667,4,22.77967,10,1,1960
405,0.81,0.741,0,-4.918,1,0.0415,0.339,5.51e-06,0.124,0.922,113.044,251373,4,42.75252,13,1,1960
406,0.784,0.508,0,-9.541,0,0.039,0.641,0.508,0.084,0.488,121.314,138493,4,52.50819,7,1,1960
407,0.471,0.342,7,-17.542,1,0.386,0.893,0.0,0.351,0.204,134.892,178133,4,22.11651,8,0,1960
408,0.833,0.625,10,-6.866,0,0.0438,0.407,0.000109,0.0929,0.953,107.659,125640,4,32.87923,7,1,1960
409,0.673,0.76,3,-7.138,1,0.037,0.502,0.00943,0.123,0.904,113.521,182347,4,75.23431,6,0,1960
410,0.644,0.371,0,-14.436,1,0.039,0.718,0.0,0.348,0.916,82.909,169760,4,24.8171,10,1,1960
411,0.27,0.599,0,-4.63,1,0.0327,0.455,2.92e-06,0.116,0.7,136.169,151560,3,27.77092,8,1,1960
412,0.476,0.722,0,-10.017,1,0.0646,0.598,0.0,0.184,0.909,92.966,119800,4,70.91947,5,1,1960
413,0.543,0.0718,7,-19.195,1,0.0339,0.959,0.82,0.13,0.302,85.481,109787,4,69.21631,4,0,1960
414,0.647,0.435,2,-11.186,1,0.0376,0.262,0.0,0.249,0.941,132.401,180333,4,57.64618,8,1,1960
415,0.552,0.909,0,-6.206,1,0.0719,0.74,3.02e-05,0.0906,0.771,143.736,124560,4,27.35496,7,1,1960
416,0.661,0.735,7,-10.733,1,0.0876,0.162,0.0,0.0773,0.693,113.403,151973,4,65.58625,6,1,1960
417,0.483,0.0318,8,-21.871,1,0.128,0.636,0.0418,0.114,0.194,168.558,379773,5,104.65767,4,0,1960
418,0.404,0.368,0,-10.524,1,0.0332,0.619,0.0,0.108,0.551,94.805,151133,1,26.49357,8,0,1960
419,0.472,0.207,7,-19.238,1,0.0469,0.988,0.868,0.117,0.258,90.381,118760,4,28.31331,7,0,1960
420,0.186,0.116,2,-24.447,0,0.0433,0.917,0.977,0.0912,0.0318,63.845,181427,5,43.7689,8,0,1960
421,0.611,0.697,9,-8.43,1,0.0437,0.406,0.0,0.24,0.971,139.521,182067,4,36.37854,9,0,1960
422,0.752,0.757,8,-10.527,1,0.0332,0.633,0.0502,0.249,0.96,147.039,124000,4,22.9494,8,0,1960
423,0.496,0.159,6,-15.863,1,0.0339,0.984,0.000507,0.114,0.0654,97.459,180687,4,26.72228,9,0,1960
424,0.65,0.288,11,-12.582,0,0.0499,0.92,0.109,0.111,0.382,94.498,197560,3,27.30559,10,0,1960
425,0.487,0.677,0,-8.743,1,0.0375,0.755,0.0,0.291,0.632,106.139,187653,4,38.40131,8,1,1960
426,0.365,0.241,11,-13.078,1,0.0321,0.837,0.0,0.349,0.339,114.302,154920,4,17.84553,8,1,1960
427,0.735,0.535,5,-9.894,1,0.0427,0.498,0.0,0.279,0.901,127.574,147533,4,36.89662,10,1,1960
428,0.763,0.478,0,-13.924,1,0.0312,0.569,2.79e-06,0.522,0.76,107.979,201467,4,41.02391,9,1,1960
429,0.563,0.546,9,-12.239,0,0.0445,0.521,0.0,0.982,0.68,135.263,147043,4,43.99686,7,1,1960
430,0.272,0.322,2,-10.069,1,0.0277,0.916,2.18e-06,0.163,0.205,87.57,157573,3,63.87496,6,1,1960
431,0.517,0.643,0,-6.012,1,0.0287,0.0188,0.00241,0.214,0.46,128.359,130120,3,16.98014,8,1,1960
432,0.673,0.866,10,-8.34,1,0.0391,0.695,0.000231,0.328,0.839,93.224,143000,4,47.79761,7,1,1960
433,0.669,0.275,4,-11.675,1,0.0336,0.753,0.0254,0.263,0.635,99.644,157827,4,38.13891,9,1,1960
434,0.537,0.493,8,-10.151,1,0.0413,0.738,0.0,0.089,0.536,112.677,168200,4,26.32087,5,1,1960
435,0.445,0.0399,0,-24.696,1,0.0379,0.974,0.343,0.113,0.209,123.197,201973,4,34.70241,12,0,1960
436,0.638,0.221,7,-11.953,1,0.0463,0.851,3.96e-06,0.16,0.697,76.013,98395,4,26.22242,6,1,1960
437,0.543,0.0439,0,-19.752,1,0.041,0.8,0.0,0.119,0.34,102.493,153293,4,35.26166,7,1,1960
438,0.477,0.507,5,-11.802,1,0.0328,0.497,0.0,0.36,0.864,126.419,114467,4,35.24479,7,1,1960
439,0.694,0.547,4,-9.901,0,0.0277,0.605,8.4e-05,0.337,0.894,101.658,165613,4,52.99934,8,1,1960
440,0.168,0.593,2,-10.781,1,0.0387,0.265,0.00121,0.189,0.718,155.247,185800,3,28.90944,9,1,1960
441,0.678,0.535,1,-12.454,1,0.0329,0.14,2.17e-06,0.0596,0.795,107.041,211667,4,25.45928,11,1,1960
442,0.14,0.0661,2,-22.179,1,0.0435,0.973,0.921,0.137,0.0312,69.668,243920,4,24.55695,9,0,1960
443,0.155,0.0505,2,-19.913,0,0.0367,0.926,0.829,0.372,0.148,138.038,152893,5,27.35607,8,0,1960
444,0.646,0.377,7,-16.895,1,0.0303,0.508,0.0,0.156,0.839,111.935,162347,4,45.64098,7,1,1960
445,0.743,0.585,3,-9.699,1,0.0393,0.775,0.0,0.036,0.959,139.955,139813,4,50.34961,7,1,1960
446,0.649,0.221,0,-17.146,0,0.0453,0.503,0.00363,0.0938,0.536,113.106,139400,4,29.0358,8,0,1960
